SlNo,CabinetId,CabinetNumber,Status,BranchId,BranchName,BranchCity,BranchArea,BranchAddress,MerchantId,MerchantName,MerchantAddress
98,185,BC101911001274,true,7175,The Bodyline Gym M2M Urbana,NEW DELHI,DELHI,"The bodyline gym, opposite m3m urbana, Sector 64, Gurugram, Haryana 122102, India",3327,The Bodyline Gym,"158, B- Ward No. 9, GF, Kishangarh Near Car Market, Delhi 110070"
99,187,BC101911000556,false,5747,Taniya Telecom Commercial Complex,NEW DELHI,DELHI,"Main Road, Sector 108, Noida, Uttar Pradesh 201304, India",3253,Taniya Telecom,"Commercial Complex, Opp NSEZ Gate No 2, Phase 2, Noida, 201304"
100,188,BC101911004468,false,6854,Dawntown Cafe Bhawanipur,KOLKATA,WEST BENGAL,"44 A, Sarat Bose Rd, Chakraberia, Ballygunge, Kolkata, West Bengal 700020",3969,Dawntown Cafe,"44 A, Sarat Bose Rd, Chakraberia, Ballygunge, Kolkata, West Bengal 700020"
101,190,BC101911004541,false,5204,Phone Service Center Ocen Plaaza Building,NEW DELHI,DELHI,"Shop No B 23, Ocen Plaaza Building, Near Sec 18 Metro Gate No 2, Noida, 201301 Delhi NCR",2175,Phone Service Center,"Shop No. 4, Jio P Plaza, Near Lenskart, Sector 18, Noida, 201301 Delhi NCR"
102,191,BC101911000808,true,6797,PVR Cinemas PVR VVIP Ghaziabad,NEW DELHI,DELHI,"2nd Floor, PVR Cinemas, 3 Screen, NH-58, Raj Nagar Extension, Ghaziabad, Uttar Pradesh 201001",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
103,193,BC101911004295,true,6785,PVR Cinemas PVR Mahagun-Kaushambi,NEW DELHI,DELHI,"Mahagun Metro Mall VC3, Sector 3, Vaishali, Ghaziabad, Uttar Pradesh 201010",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
104,194,BC101911004292,true,601,Smart Bharat Mall noida stadium,NEW DELHI,DELHI,"SMART BHARAT MALL,ground floor,I-2,sector 25A,near noida stadium,noida,uttar pradesh 201301.",127,Smart Bharat Mall,"SMART BHARAT MALL,ground floor,I-2,sector 25A,near noida stadium,noida,uttar pradesh 201301."
105,195,BC101911004432,true,6978,PVR Cinemas Growel 101 Mall,MUMBAI,MAHARASHTRA,"PVR - Growels Mall Growel 101 Mall - Next to Big Bazaar - Akurli Road, Western Express Hwy, Kandivali East, Mumbai, Maharashtra 400101",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
106,196,BC101911002201,false,6793,PVR Cinemas PVR Superplex Noida,NEW DELHI,DELHI,"Logix City Centre BW-58, near Wave City Center, Sector 32, Noida, Uttar Pradesh 201301",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
107,201,BC101911001330,true,6776,Chennai Metro Perimet,CHENNAI,TAMIL NADU,"37JF+M9 Chennai, Tamil Nadu",547,Metro Station,"Sadanandanagar, Bennigana Halli, Bengaluru, Karnataka 560038"
108,202,BC101911002991,true,5277,Shanti Communication Opposite SBI Bank Gandhi Nagar,NEW DELHI,DELHI,"Shop No.3, Opposite SBI Bank Gandhi Nagar Ghaziabad 201001",2895,Shanti Communication,"Shop No.3, Opposite SBI Bank Gandhi Nagar Ghaziabad 201001"
109,205,BC101911001462,true,6860,PVR Cinemas PVR SANGAM,NEW DELHI,DELHI,"780, Major Somnath Marg, KD Colony, Sector 9, Rama Krishna Puram, New Delhi, Delhi 110022",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
110,209,BC101911000623,false,850,Amcare Hospital Zirakpur,CHANDIGARH,PUNJAB,"VIP Road, Adjacent to Amcare Plaza, Zirakpur, Punjab 140603",235,Amcare Hospital,"Vip road near amcare plaza amcare Hospital Zirakpur"
111,210,BC101911000985,true,4680,Radhika Polymers Rajender Nagar,NEW DELHI,DELHI,"3/82 Notam Apartment Sector 5, Rajender Nagar, Sahibabad Ghaziabad- 201005 Delhi NCR",2396,Radhika Polymers,"3/82 Notam Apartment Sector 5, Rajender Nagar, Sahibabad Ghaziabad- 201005 Delhi NCR"
112,213,BC101911002911,true,3410,The Executive Centre Palace Rooad,BANGALORE,KARNATAKA,"Level 11, Prestige Trade Tower, 46 Palace Road, High Grounds, Bengaluru, Karnataka 560001, India",1626,The Executive Centre,"Prestige trade tower, Level 11, 46 Palace Road, Bangalore 560001"
113,215,BC101911004460,false,5176,Yash Aircon Vyapar Kendra,NEW DELHI,DELHI,"Shop No. C-107, Vyapar Kendra, Palam Vihar, Gurgaon-122017 Delhi NCR",2805,Yash Aircon,"Shop No. C-107, Vyapar Kendra, Palam Vihar, Gurgaon-122017 Delhi NCR"
114,217,BC101911001062,false,3369,New Look Unisex Salon Gurbaksh Plaza,,NEW DELHI,DELHI,"Shop No- 132, Ground Floor, , Gurbaksh Plaza, Greater Noida, 201310",1593,New Look Unisex Salon,"Shop No- 132, Ground Floor, , Gurbaksh Plaza, Greater Noida, 201310"
115,220,BC101911000667,false,806,Vishwas Hospital Lohgarh,CHANDIGARH,PUNJAB,"SCO 40, Lohgarh Rd, opposite green enclave, near Hotel Regenta central, Green Enclave, Lohgarh, Zirakpur, Punjab 140603, India",229,Vishwas Hospital,"Sco 40 opp green enclave near hotel regents central lohgarh road Zirakpur"
116,222,BC101911000601,false,6187,Ashoknagar Coffee House Ashok Nagar,CHENNAI,TAMIL NADU,"No.64, 12th avenue, ashok nagar, Opp to SBI BANK, Chennai, Tamil Nadu 600083",3420,Ashoknagar Coffee House,"No.64, 12th avenue, ashok nagar, Opp to SBI BANK, Chennai, Tamil Nadu 600083"
117,224,BC101911002757,true,6794,PVR Cinemas PVR MGF Mall - Gurgaon,NEW DELHI,DELHI,"3rd Floor, Metro Station, MGF Metropolitan Mall, Near, Mehrauli-Gurgaon Rd, DLF Phase 2, Sector 25, Gurugram, Haryana 122002",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
118,225,BC101911003320,true,4990,Moksha Spa Gold Souk Mall,NEW DELHI,DELHI,"Shop No. 5, 2nd Floor, Gold Souk Mall, Sushant Lok, Gurgaon,122001 Delhi NCR",2586,Moksha Spa,"Shop No. 5, 2nd Floor, Gold Souk Mall, Sushant Lok, Gurgaon,122001 Delhi NCR"
119,231,BC101911001032,true,799,Osmed Healthcare Zirakpur,CHANDIGARH,PUNJAB,"Lohgarh Rd, Green Enclave, Lohgarh, Zirakpur, Punjab 140603",218,Osmed Healthcare,"Lohgarh Road Defence Enclave Zirakpur"
120,232,BC101911002170,true,5628,U Clean Faridabad,NEW DELHI,DELHI,"114-115, 1st Floor, Charmwood Plaza,Charmwood Village, Faridabad, 121010, Haryana",3126,U Clean,"Shop No. 13, Vasant Pride, Opp. Gokul Garden Thakur Complex, Kandivali East - 400101"
121,233,BC101911000938,true,6754,Chennai Metro Thirumangalam,CHENNAI,TAMIL NADU,"36P2+4J Chennai, Tamil Nadu",547,Metro Station,"Sadanandanagar, Bennigana Halli, Bengaluru, Karnataka 560038"
122,236,BC101911006281,false,5357,Flexion Gym Sector 52, Gurgaon,NEW DELHI,DELHI,"C Block, Sector 52, Ardee City, Above Easy Day, 122002",2965,Flexion Gym,"C Block, Sector 52, Ardee City, Above Easy Day, 122002"
123,237,BC101911002049,true,2085,New Mobile Hub Opp.Paras Downtown Square Mall,CHANDIGARH,PUNJAB,"Shop no6 opp. Paras Downtown Square Mall",713,New Mobile Hub,"Shop no6 opp.pdt mall"
124,241,BC101911000983,true,4236,Cafe Coffee Day CF-348 Salt Lake,KOLKATA,WEST BENGAL,"CF - 348, Salt Lake City,Near Purta Bhawan, Kolkata-700064",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
125,242,BC101911001014,false,5521,Honey Telecom 2 (Mi store)  Krishna Apra Plaza,NEW DELHI,DELHI,"Shop No G-20 Krishna Apra Plaza Plot 5 Sector 18 Noida 201301",3089,Honey Telecom 2 (Mi store),"Shop No G-20 Krishna Apra Plaza Plot 5 Sector 18 Noida 201301"
126,243,BC101911001010,true,825,Chardikla Communication Zirakpur,CHANDIGARH,PUNJAB,"main bazaar near Pappu general store Ambala chandigarh national highway Zirakpur 140603",253,Chardikla Communication,"main bazaar near Pappu general store Ambala chandigarh national highway Zirakpur"
127,249,BC101911000622,true,913,Cafe Coffee Day Sec- 10 Dwarka -Delhi,NEW DELHI,DELHI,"G-1/2, Aggarwal Shopping Complex, Pocket B, Sector 10, Dwarka, New Delhi",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
128,254,BC101911000621,false,5404,Hotel Safari Kalgidhar Enclave,CHANDIGARH,PUNJAB,"S.C.O, 20, Zirakpur-Panchkula-Kalka Hwy, Kalgidhar enclave, Baltana, Zirakpur, Punjab 140603",1577,Hotel Safari,"Surya Nagar, Gopal Pura Bypass, Jaipur, Near Ridhi Sidhi Circle, Jaipur"
129,255,BC101911000640,true,5609,Hotel Smart Inn-3  Sector 25, Gurugram,NEW DELHI,DELHI,"L- 6/3, L- Block, Near American Montessori Public School, DLF Phase -2, Sector 25, Gurugram 122002",3136,Hotel Smart Inn-3,"L- 6/3, L- Block, Near American Montessori Public School, DLF Phase -2, Sector 25, Gurugram 122002"
130,256,BC101911002018,true,5385,McRennett Madipakkam,CHENNAI,TAMIL NADU,"Plot no 9 Velachery Main road Ram nagar Madipakkam Chennai 600091",2977,McRennett,"284, Anna Salai Thousand Lights Chennai 600006"
131,258,BC101911002019,true,7280,The Haven Hotel Near Raheja Appratemes,NEW DELHI,DELHI,"F22V+QR Gurugram, Haryana",4197,The Haven Hotel,"Plot No 145 Near Raheja Appratemes Sector 31 Gurugram 122001"
132,259,BC101911002021,false,5201,Sonu Enterprises Car Market,NEW DELHI,DELHI,"Shop No 1, Car Market, Sector 93, Noida, 201305 Delhi NCR",2827,Sonu Enterprises,"Shop No 1, Car Market, Sector 93, Noida, 201305 Delhi NCR"
133,260,BC101911000935,false,5846,Fitness Prime Gym Maidangarhi,NEW DELHI,DELHI,"250, Maidangarhi, Delhi 110070",3326,Fitness Prime Gym,"250, Maidangarhi, Delhi 110070"
134,263,BC101911000957,false,5359,Om Sweets Main Huda Market,,NEW DELHI,DELHI,"Sco-16, Main Huda Market, Sector 31 Gurgaon 122001",2962,Om Sweets,"M3M, Cosmopolitan Mall Shop No. 1, Golf Course Extention Road, Sector 66 Gurgaon 122001"
135,264,BC101911000582,true,6785,PVR Cinemas PVR Mahagun-Kaushambi,NEW DELHI,DELHI,"Mahagun Metro Mall VC3, Sector 3, Vaishali, Ghaziabad, Uttar Pradesh 201010",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
136,265,BC101911000538,false,7224,Vivid Boutique Hotel Sector 38 Gurugram,NEW DELHI,DELHI,"C 326, Medicity, Islampur Colony, Sector 38, Gurugram, Haryana 122001",3261,Vivid Boutique Hotel,"Plot No. C-326, Sector -38, Near Medanta Hospital, Gurgaon 122001"
137,266,BC101911000553,false,2190,Dilli Darbar Food Pvt Ltd Shahdara,NEW DELHI,DELHI,"C448, Main 100 Feet Road Opp.Bajaj Showroom, Durgapuri, Chhajjupur, Shahdara, Delhi, 110032",779,Dilli Darbar Food Pvt Ltd,"C-448 Chajju Pur 100 Ft Road Durga Puri Shahdara Delhi"
138,268,BC101911006301,false,2094,Mukhija Services Anand Vihar,CHANDIGARH,PUNJAB,"103/d anand vihar peer baba road baltana",721,Mukhija Services,"Sco - 77 Govind Vihar Baltana"
139,271,BC101911006291,false,5689,Oyo Town House 1598 Plot No. 1298, Sector 46,NEW DELHI,DELHI,"Plot No. 1298, Sector 46, Gurgaon 122003",3196,Oyo Town House 1598,"Plot No. 1298, Sector 46, Gurgaon 122003"
140,273,BC101911001283,true,4184,Cafe Coffee Day Golf Green,KOLKATA,WEST BENGAL,"Uday Shankar Sarani Rd, Golf Green, Kolkata, West Bengal 700095",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
141,274,BC101911000733,false,4776,The Volume Unisex Salon 16/64, GF, DLF Phase 3,NEW DELHI,DELHI,"16/64, GF, DLF Phase 3, U Block, Gurgaon, 122001 Delhi NCR",2485,The Volume Unisex Salon,"16/64, GF, DLF Phase 3, U Block, Gurgaon, 122001 Delhi NCR"
142,275,BC101911001291,true,6947,5 Tara Dhaba Silver City,CHANDIGARH,PUNJAB,"sco-34,Silver City,Zirakpur",4025,5 Tara Dhaba,"sco-34,Silver City,Zirakpur"
143,277,BC101911000533,false,2095,Namdhari Communication Zirakpur,CHANDIGARH,PUNJAB,"Shop No. 5, Zirakpur Panchkula Red Light, Opp. Paras Down Town Square,, Zirakpur, Punjab 140603",722,Namdhari Communication,"Shop no5 chandigarh ambala highway zirakpur"
144,280,BC101911000969,false,2837,Charcoal Eats Goregaon East,MUMBAI,MAHARASHTRA,"Shop no.51, A wing, express zone mall, opp. oberoi mall, 2nd floor, goregaon east",440,Charcoal Eats,"Shop No.3, c wing, Sai Elegance , Mahakali Caves road, Mumbai"
145,283,BC101911000960,true,5918,Silk & Shine (Hair & Beauty Family salon) Kamarajar Salai,CHENNAI,TAMIL NADU,"No. 1&2, kalyani apartment, kamarajar salai, opposite sakthi sandhi Amman temple, virugambakkam , chennai , Tamilnadu 600092",3360,Silk & Shine (Hair & Beauty Family salon),"No.1&2, Kalyani Flat, kamarajar salai, virugambakkam, Chennai, Tamil Nadu-6000092"
146,284,BC101911000566,false,3498,Noida Gym & Fitness Near HP Petrol Pump,NEW DELHI,DELHI,"A-64, Opp Sai Mandir, Near HP Petrol Pump, Sector 71, Noida, 201301",1658,Noida Gym & Fitness,"A-64, Opp Sai Mandir, Near HP Petrol Pump, Sector 71, Noida, 201301"
147,286,BC101911000585,false,4725,Zaheer Rizwan Hair Studio Unisex Salon Circular Road,NEW DELHI,DELHI,"P2, Circular Road, New Colony Gurgaon 122001 Delhi NCR",2402,ZR Unisex Saloon,"P2, Circular Road, New Colony Gurgaon 122001 Delhi NCR"
148,287,BC101911000567,true,6172,Millennium Oyo Townhouse 290 Sector 51,NEW DELHI,DELHI,"Oyo Townhouse-290, Building No. l1, Opp. Ocus Quantum Tower Mayfield Garden, Sector 51, Gurgaon, Haryana 122413",3534,Millennium Oyo Townhouse 290,"Oyo Townhouse-290, Building No. l1, Opp. Ocus Quantum Tower Mayfield Garden, Sector 51, Gurgaon, Haryana 122413"
149,288,BC101911000917,false,6982,PVR Cinemas Dynamix Mall,MUMBAI,MAHARASHTRA,"Dynamix Mall, 5th floor Above Shoppers stop, Parulekar Rd, near Chandan Cinema, Juhu, Mumbai, Maharashtra 400049",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
150,289,BC101911000828,true,5038,Sheetal Battery Main Market Shastri Shastri Nagar,NEW DELHI,DELHI,"Shop No. 10, Main Market Shastri Shastri Nagar, Ghaziabad 201002 Delhi NCR",2677,Sheetal Battery,"Shop No. 10, Main Market Shastri Shastri Nagar, Ghaziabad 201002"
151,291,BC101911000903,false,2229,Dronacharya’s The Gym Lal Market,NEW DELHI,DELHI,"107. First Floor, Lal Market, Vikaspuri, Delhi - 110018",791,Dronacharya’s The Gym,"CA-16 Kavi Nagar Opp. Collectorate Ghaziabad"
152,292,BC101911002794,true,5763,The Grace Residency Near Huda Ground,NEW DELHI,DELHI,"634, Besides Huda Ground, Sector5, Sheetla Mata Mandir Rd, Block B, Sheetla Colony, Ashok Vihar Phase II, Gurugram, Haryana 122001, India",3267,The Grace Residency,"Plot No. 634, Sector -5, Near Huda Ground, Gurgaon 122001"
153,294,BC101911002952,false,6312,Janta garage Atul Kataria Chowk,NEW DELHI,DELHI,"Near Atul Kataria Chowk, Sector 17, Gurgaon 122001",3640,Janta garage,"Near Atul Kataria Chowk, Sector 17, Gurgaon"
154,295,BC101911002190,false,5577,Mobile Solution Shop No G 16 Savitri Maket,NEW DELHI,DELHI,"Shop No G 16 Savitri Maket Sector 18 Noida 201301",1553,Mobile Solution,"A-116, Amritpuram, Jagatfarm, Greater Noida, 201308"
155,296,BC101911002818,true,5381,McRennett Purusawalkam,CHENNAI,TAMIL NADU,"56/11 jeremiah road purasawalkam Chennai 600007",2977,McRennett,"284, Anna Salai Thousand Lights Chennai 600006"
156,297,BC101911002386,false,4341,The Mobile Solutions  Pillar No 44,NEW DELHI,DELHI,"R-52 Shop No 1 Shakarpur, Main Vikas Marg Opp. Metro Pillar-44 Delhi  110092 Delhi NCR",2180,The Mobile Solutions,"R-52 Shop No 1 Shakarpur, Main Vikas Marg Opp. Metro Pillar-44 Delhi  110092 Delhi NCR"
157,298,BC101911001040,true,3214,Cafe Coffee Day New Alipur,KOLKATA,WEST BENGAL,"Block A, Block B, New Alipore, Kolkata, West Bengal 700053",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
158,303,BC101911000925,true,6860,PVR Cinemas PVR SANGAM,NEW DELHI,DELHI,"780, Major Somnath Marg, KD Colony, Sector 9, Rama Krishna Puram, New Delhi, Delhi 110022",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
159,304,BC101911000588,true,5504,Fitness Thugz  Qutab Plaza,NEW DELHI,DELHI,"139-141 First Floor Qutab Plaza, DLF Phase 1, Sector 26, Gurugram, Haryana 122002",3074,Fitness Thugz,"139-141 First Floor Qutab Plaza, DLF Phase 1, Sector 26, Gurugram, Haryana 122002"
160,307,BC101911000559,true,5630,Evolution Fitness Gym Village Ankeer,NEW DELHI,DELHI,"Village Ankeer Near Sector 21d, Faridabad 121001",3156,Evolution Fitness Gym,"Village Ankeer Near Sector 21d, Faridabad 121001"
161,308,BC101911000807,true,6874,Uforia Bar & Restaurant Leisure Valley Road,NEW DELHI,DELHI,"30, Leisure Valley Road,opp Bikarnerwala, Sector 29,  Gurgaon-122002",3978,Uforia Bar & Restaurant,"30, Leisure Valley Road,opp Bikarnerwala, Sector 29,  Gurgaon-122002"
162,309,BC101911002995,true,4749,JMD Communication (Mi Store)  Rajender Nagar,NEW DELHI,DELHI,"11/26A Rajender Nagar, Sector 3, Sahibabad Ghaziabad 201005 Delhi NCR",2470,JMD Communication,"D- 206 Shyam Park Extension, Sahibabad Ghaziabad, 201005 Delhi NCR"
163,311,BC101911003035,false,5616,Star Mobile Shop Dadri, Greater Noida,NEW DELHI,DELHI,"Opp Govt Hospital, GT Road, Dadri, Greater Noida, 203207",3143,Star Mobile Shop,"Opp Govt Hospital, GT Road, Dadri, Greater Noida, 203207"
164,312,BC101911002856,true,6090,Expressions Vi Store Surya Nagar,NEW DELHI,DELHI,"Ground Floor 37 Devika Tower Surya Nagar Ghaziabad 201011",3488,Expressions Vi Store,"Ground Floor 37 Devika Tower Surya Nagar Ghaziabad 201011"
165,313,BC101911001440,true,5358,Om Sweets Sector 37, Gurgaon,NEW DELHI,DELHI,"Plot No. 540, Pace City-2, Sector 37, Gurgaon,122002",2962,Om Sweets,"M3M, Cosmopolitan Mall Shop No. 1, Golf Course Extention Road, Sector 66 Gurgaon 122001"
166,317,BC101911001565,true,5649,McRennett Ashok Nagar,CHENNAI,TAMIL NADU,"Old No 36/A New No 36/6 1st Avenue Ashok nagar Chennai 600083",2977,McRennett,"284, Anna Salai Thousand Lights Chennai 600006"
167,319,BC101911001070,true,5000,Bomiso Gym & Spa Good Earth City Centre Mall,NEW DELHI,DELHI,"2nd Floor, Good Earth City Centre Mall, Gurgaon, 122018 Delhi NCR",2636,Bomiso Gym & Spa,"2nd Floor, Good Earth City Centre Mall, Gurgaon, 122018 Delhi NCR"
168,320,BC101911001376,false,5690,Oyo Town House 166 Plot No. 183, Sector 38,NEW DELHI,DELHI,"183P, Medicity, Islampur Colony, Sector 38, Gurugram, Haryana 122003, India",3197,Oyo Town House 166,"Plot No. 183, Sector 38, Gurgaon 122003"
169,327,BC101911001434,false,5690,Oyo Town House 166 Plot No. 183, Sector 38,NEW DELHI,DELHI,"183P, Medicity, Islampur Colony, Sector 38, Gurugram, Haryana 122003, India",3197,Oyo Town House 166,"Plot No. 183, Sector 38, Gurgaon 122003"
170,330,BC101911002039,false,6118,Molecule Air Bar Near Lemon Tree,NEW DELHI,DELHI,"43-47 Near City Centre HUDA, Leisure Valley Park, Sector 29, Gurugram, Haryana 122002, India",2905,Molecule Air Bar,"7th Floor, River Side Mall, Vipin Khand"
171,331,BC101911002072,true,5647,McRennett 2nd Avenue Anna Nagar,CHENNAI,TAMIL NADU,"McRennett,A-9 2nd Avenue, Anna nagar east Chennai 600102",2977,McRennett,"284, Anna Salai Thousand Lights Chennai 600006"
172,334,BC101911001512,true,841,Paras Downtown Square Mall Zirakpur,CHANDIGARH,PUNJAB,"Paras Downtown Mall kalka shimla road near Panchkula light point Zirakpur",236,Paras Downtown Square Mall,"Paras Downtown Mall kalka shimla road near Panchkula light point Zirakpur"
173,336,BC101911006197,true,844,Lakshmi Enterprises (DIVA) Zirakpur,CHANDIGARH,PUNJAB,"G-15 Paras Downtown Square Mall Zirakpur",214,Lakshmi Enterprises (DIVA),"G-15 Paras Downtown Square Mall Zirakpur"
174,341,BC101911001405,false,5913,Jaf Auto Garage Egmore,CHENNAI,TAMIL NADU,"Old No:63,New No:107, Adithanar Salai Road, Pudupet, Egmore, Chennai, Tamil Nadu 600002",3357,Jaf Auto Garage,"Old No:63,New No:107, Adithanar Salai Road, Pudupet, Egmore, Chennai, Tamil Nadu 600002"
175,342,BC101911001679,false,799,Osmed Healthcare Zirakpur,CHANDIGARH,PUNJAB,"Lohgarh Rd, Green Enclave, Lohgarh, Zirakpur, Punjab 140603",218,Osmed Healthcare,"Lohgarh Road Defence Enclave Zirakpur"
176,345,BC101911001058,false,6753,Chennai Metro Anna nagar AD Block,CHENNAI,TAMIL NADU,"36M5+XF Chennai, Tamil Nadu",547,Metro Station,"Sadanandanagar, Bennigana Halli, Bengaluru, Karnataka 560038"
177,346,BC101911001584,true,6577,Cafe Coffee Day Galleria,NEW DELHI,DELHI,"Sg-103,dlf Galleria Shopping Complex,phase 4,gurgaon Haryana 122002",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
178,348,BC101911001085,true,799,Osmed Healthcare Zirakpur,CHANDIGARH,PUNJAB,"Lohgarh Rd, Green Enclave, Lohgarh, Zirakpur, Punjab 140603",218,Osmed Healthcare,"Lohgarh Road Defence Enclave Zirakpur"
179,349,BC101911001533,true,6783,PVR Cinemas PVR Ambience Mall-Gurgaon,NEW DELHI,DELHI,"3rd NH 8, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Delhi 122002",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
180,351,BC101911000894,true,6297,The Warrior Sports Hub Rajnagar Extension,NEW DELHI,DELHI,"FF-4 Ajnara Intigrity Rajnagar Ghaziabad 201017",3628,The Warrior Sports Hub,"FF-4 Ajnara Intigrity Rajnagar Ghaziabad 201017"
181,353,BC101911001366,true,5980,Harish Bakery Old Railway Road,NEW DELHI,DELHI,"21/11, Old Railway Rd, Shivpuri, Sector 7, Gurugram, Haryana 122001",3409,Harish Bakery,"21/11,Shivpuri,Old Railway Road,Gurgaon,122001"
182,355,BC101911000964,true,5392,McRennett Selaiyur,CHENNAI,TAMIL NADU,"No 180 Velacherry main road Selaiyur Chennai 600073",2977,McRennett,"284, Anna Salai Thousand Lights Chennai 600006"
183,360,BC101911001233,false,3668,Nutricure India Private Limited Vaishali Ghaziabad,NEW DELHI,DELHI,"Sector 2C, Vasundhara, Ghaziabad, Uttar Pradesh 201012, India",1772,Nutricure India Private Limited,"88 Sector 2C Vaishali Ghaziabad 201012 Delhi NCR"
184,361,BC101911001463,false,5590,McRennett Madaveli,CHENNAI,TAMIL NADU,"NO 50 venkatakrishna road Mandaveli Chennai 600028",2977,McRennett,"284, Anna Salai Thousand Lights Chennai 600006"
