SlNo,CabinetId,CabinetNumber,Status,BranchId,BranchName,BranchCity,BranchArea,BranchAddress,MerchantId,MerchantName,MerchantAddress
6479,6480,BC101911003429,false,,,,,,,,
6480,6481,BC101911003421,false,,,,,,,,
6481,6482,BC101911008375,true,,,,,,,,
6482,6483,BC101911001213,false,2371,Rasta Cafe Church Street,BANGALORE,KARNATAKA,"3, Church St, Shanthala Nagar, MSR, Bengaluru, Karnataka 560001",923,Rasta Cafe,"3, Church St, Shanthala Nagar, MSR, Bengaluru, Karnataka 560001"
6483,6484,BC101912010414,false,,,,,,,,
6484,6485,BC101911009804,false,3211,Stop N Shop Powai,MUMBAI,MAHARASHTRA,"Shop no 68 gallaria shopping mall Hiranandani garden Powai Mumbai 400076",1472,Stop N Shop,"Shop no 68 gallaria shopping mall Hiranandani garden Powai Mumbai"
6485,6486,BC101911010370,false,7111,JVG Aquatics BDA Layout,BANGALORE,KARNATAKA,"216,Ground Floor,Service Road,12 block,BDA Layout,2nd stage,naagarbhaavi,bengaluru,560072",4140,JVG Aquatics,"216,Ground Floor,Service Road,!2 Block,BDA Layout,2nd Stage,Naagarbhavi,Bengaluru,Karnataka,560072"
6486,6487,BC101911000701,true,6996,Icare Multispecality Clinic Alwarpet,CHENNAI,TAMIL NADU,"No 75, Sir CP ramasamy road alwarper Chennai 600018",4061,Icare Multispecality Clinic,"No 75, Sir CP ramasamy road alwarper Chennai 600018"
6487,6488,BC101911006513,false,6044,Treat Restaurant Whitefield,BANGALORE,KARNATAKA,"No.3 Pattandur Agrahara Whitefield, Bengaluru 560066",3447,Treat Restaurant,"No.3 Pattandur Agrahara Whitefield, Bengaluru"
6488,6489,BC101911009745,false,,,,,,,,
6489,6490,BC101911009778,false,,,,,,,,
6490,6491,BC101911006771,false,4426,M-Fix Mobile Zone BTM Layout,BANGALORE,KARNATAKA,"#39, 9th A Main Road, BTM Layout 1st Stage, Bengaluru",2226,M-Fix Mobile Zone,"#39, 9th A Main Road, BTM Layout 1st Stage, Bengaluru"
6491,6492,BC101911003520,false,3120,NS Enterprises Shimla Park,THANE,MAHARASHTRA,"Shop No 2, Zaitun Baug Shimla Park Kausa Mumbra 400612",1426,NS Enterprises,"Shop No 2, Zaitun Baug Shimla Park Kausa Mumbra 400612"
6492,6493,BC101911006667,true,3756,Cafe Coffee Day Parsi Chawl,MUMBAI,MAHARASHTRA,"Shop 7-11, Wing A, Maruti Palatial Guruji Marg, Opposite Kem Hospital, Parel",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
6493,6494,BC101912010410,false,,,,,,,,
6494,6495,BC101911009729,false,,,,,,,,
6495,6496,BC101911006652,false,1964,Kulfi Treat Triplicane,CHENNAI,TAMIL NADU,"91/54, Triplicane High Rd, Police Quarters, Triplicane, Chennai, Tamil Nadu 600005",609,Kulfi Treat,"91/54, Triplicane High Rd, Police Quarters, Triplicane, Chennai, Tamil Nadu 600005"
6496,6497,BC101911009312,false,3091,Alfa Motor Parts & Accessories Thane mumbra,THANE,MAHARASHTRA,"Shop No-1, Near Jaan Md. Compound., Kalyan Shil Phata Road, Mumbra, Thane - 400612, Opp Petrol Pump.",1401,Alfa Motor Parts & Accessories,"Kalyan shilphata road next to chinta mani hotel"
6497,6498,BC101911010090,false,3122,NS Enterprises Mahavir Palace,THANE,MAHARASHTRA,"Shop nu 1, Mahavir Palace, Opp Savera Park Almas colony Mumbra 400612.",1426,NS Enterprises,"Shop No 2, Zaitun Baug Shimla Park Kausa Mumbra 400612"
6498,6499,BC101911006661,true,3552,Cafe Coffee Day Tardeo,MUMBAI,MAHARASHTRA,"DEV CHAAYA CO-OP SOCIETY, OPP SOBO CENTRAL, HAJI ALI 400034",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
6499,6500,BC101911010050,false,4827,KGN Motors Ghatkopar West,MUMBAI,MAHARASHTRA,"LBS Marg, Opp R-City Mall Between Ghatkopar & Vikhroli, Nityanand Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",2514,KGN Motors,"The address wadhwa group, BMC parking Opposite go R-city mall, Ghatkopar West 400086 Mumbai"
6500,6501,BC101911009681,false,6760,Symphony Unisex Salon Jakkur,BANGALORE,KARNATAKA,"No: 37/38, R R Complex, Amruthahalli Main Road, 4th Cross Navya Nagar Rd, opposite Bartha Seva Ashrama, Jakkur, Bengaluru, Karnataka 560064, India",3922,Symphony Unisex Salon,"38/1 RR Complex Amruthahalli Main Road Navyanagar Jakkur Bangalore 560064"
6501,6502,BC101911009685,false,1947,VM Music Academy Thiruvanmiyur,CHENNAI,TAMIL NADU,"VM Music Instruments, No.16/1, 1st Floor, M.G. Road, Thiruvanmiyur, Chennai 600041",596,VM Music Academy,"VM Music Instruments, No.16/1, 1st Floor, M.G. Road, Thiruvanmiyur, Chennai 600041"
6502,6503,BC101911009704,true,3488,Just Bake Devarabeesanahalli Bangalore,BANGALORE,KARNATAKA,"Just Bake SY NO 55/2, OUTER RING ROAD, DeVaRBEESANAHALLI, VARTHUR HOBLI, BANGALORE",4,Just Bake,"Ashok Pillar cafe coffee day , Bridage homestead, Ashok Pillar"
6503,6504,BC101911006662,false,4413,Max Cyber BTM Layout 1st Stage,BANGALORE,KARNATAKA,"#115, 10th Main Road, 1st Stage, BTM Layout Water Tank, Bengaluru",2131,Max Cyber,"#115, 10th Main Road, 1st Stage, BTM Layout Water Tank, Bengaluru"
6504,6505,BC101911006687,true,5004,Goldfinch Retreat Tarabanahalli,BANGALORE,KARNATAKA,"Near Kempegowda International Airport, Tarabanahalli, Chickajala Post, Behind ITC Factory, Bengaluru 562157",2684,Goldfinch Retreat,"Near Kempegowda International Airport, Tarabanahalli, Chickajala Post, Behind ITC Factory, Bengaluru"
6505,6506,BC101911009686,false,3899,Hunter Jeans USA Balnagar,HYDERABAD,TELANGANA,"MAIN ROAD, BALNAGAR, Hyderabad - 500037",1908,Hunter Jeans USA,"NR LB NAGAR METRO STATION, DVM COLLEGE BUILDING, LB NAGAR, Hyderabad-500074"
6506,6507,BC101911009703,false,,,,,,,,
6507,6508,BC101911008386,false,1578,Chaurasiya Enterprises Shop num 28,CHANDIGARH,PUNJAB,"ISBT - 17, ISBT Road, 17G, 17F, Sector 17, Chandigarh, 160017, India",453,Chaurasiya Enterprises,"Shop num 28 sector 17 Bustand (inner market bustand) ISBT 17 Chandigarh"
6508,6509,BC101911009656,false,2586,Rich Trends Minjur,CHENNAI,TAMIL NADU,"No.3, Tondiarpet High Rd, Erukkancheri, Minjur, Chennai, Tamil Nadu 601203, India",1063,Rich Trends,"No 3, Janagirathna Nagar , Opp sri vijaya mahal , T.h Road , Minjur , Chennai-601203"
6509,6510,BC101911003593,false,3416,Al Baik Opposite Habib Hospital,MUMBAI,MAHARASHTRA,"New Mill road, Opp Habib Hospital, Kurla West, Mumbai, Maharashtra 400070",1632,Al Baik,"Shop A Near Shalimar Restaurant,New Mill Road,Opp Habib Hospital Haroon Manzil, Kurla, Mumbai, Maharashtra 400070"
6510,6511,BC101911008398,false,4020,WheelOcity Kukatpally,HYDERABAD,TELANGANA,"Manjeera Pipeline Rd, Hafeezpet, Hyderabad, Telangana, India",1745,WheelOcity,"Plot Number 128/C, Door No 8-2-293/82/A/128/1, Jubilee Hills, Hyderabad"
6511,6512,BC101911006635,false,3802,MK Mobiles Pvt Ltd KingKoti,HYDERABAD,TELANGANA,"Shop.No 4-3-353/1, SBI Lane, Bank Steet, Koti, Hyderabad, opp. ENT hospital, Hyderabad, Telangana 500095",1878,MK Mobiles Pvt Ltd,"Shop.No 4-3-353/1, SBI Lane, Bank Steet, Koti, Hyderabad, opp. ENT hospital, Hyderabad, Telangana 500095"
6512,6513,BC101911008381,false,,,,,,,,
6513,6514,BC101911003842,true,7193,Hyderabad Metro ESI Hospital,HYDERABAD,TELANGANA,"Hyderabad Metro Station ESI Hospital",4142,Hyderabad Metro,"Hyderabad Metro Rail Depot, Uppal Main Road, Uppal, Hyderabad - 500039"
6514,6515,BC101911006638,false,2600,Trends In Garments Tambaram West,CHENNAI,TAMIL NADU,"Tambaram, Chennai, Tamil Nadu, India",1184,Trends In Garments,"No.23, JANDRAVAR STREET, KALADIPET, THIRUVOTTIYUR, CHENNAI-19"
6515,6516,BC101911009663,false,4142,Cafe Coffee Day Noor,MUMBAI,MAHARASHTRA,"CAFE COFFEEDAY, NOOR, CAPITAL CINEMA BULD, CHURCHGATE FORT 400001",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
6516,6517,BC101911006592,false,,,,,,,,
6517,6518,BC101911001252,false,7163,Sri Chamundeshwari Astrology Center Yelahanka,BANGALORE,KARNATAKA,"Nisarga Layout,Anantapura Rd, Yelahanka New Town, Bengaluru, Karnataka 560064, India",4159,Sri Chamundeshwari Astrology Center,"Nisarga Layout,Ananthapur Road,Yelahanka,Bangalore,560064"
6518,6519,BC101911006786,false,1720,The London Shakes & Chaat Chatore West Mambalam,CHENNAI,TAMIL NADU,"52, Brindavan St, Gokulam Colony, Ramakrishnapuram, West Mambalam, Chennai, Tamil Nadu 600033",483,The London Shakes & Chaat Chatore,"No.24,Velacherry Main Road, Ram Nagar, South, Dhadeswaram Nagar, Velacherry, Ch-42"
6519,6520,BC101911005620,false,2667,Ruchi Curries Sathavahana Nagar,HYDERABAD,TELANGANA,"plot no 66 sathavahana nagar beside kalamandir road KPHB",1116,Ruchi Curries,"plot no 4/2 beside andhra bank vivekanada nagar colony kukatpally"
6520,6521,BC101911006588,false,1970,Couture 18 Nungambakkam,CHENNAI,TAMIL NADU,"No. 9, Oyster Building, Khader Nawaz Khan Rd, Nungambakkam, Chennai, Tamil Nadu 600006",615,Couture 18,"No. 9, Oyster Building, Khader Nawaz Khan Rd, Nungambakkam, Chennai, Tamil Nadu 600006"
6521,6522,BC101911006627,false,3210,Tirumalas Kreative Koncepts Kukatpally,HYDERABAD,TELANGANA,"India",1446,Tirumalas Kreative Koncepts,"5-5-35/326/3, Part third floor, Sai baba nagar colony, Kukatpally"
6522,6523,BC101911005711,false,3591,Scala Skin & Hair Transplant Himayath Nagar,HYDERABAD,TELANGANA,"Liberty Plaza, 36365, Himayat Nagar Road, Himayat Nagar, Hyderabad-500029",1742,Scala Skin & Hair Transplant,"Shop No: 2-225, Kukatpally, Near Nizampet Cross Road, Hyderabad - 500072"
6523,6524,BC101911006785,false,2017,HOT POT Family Restaurant KPHB,HYDERABAD,TELANGANA,"Shop No 3, Mro Office Lane, Kphb Colony, Hyderabad - 500085",659,HOT POT Family Restaurant,"1162, K P H B Phase 1, Dharma reddy colony Kukatpally, Beside Positive dental hospital .Hyderabad, Telangana"
6524,6525,BC101911009845,true,2008,Hari Dosa Manjeeraplaza,HYDERABAD,TELANGANA,"Shop No 1, Manjeeraplaza, Opp Aditya Trade center, Beside Prime Hospital.",652,Hari Dosa,"Shop No 1, Manjeeraplaza, Opp Aditya Trade center, Beside Prime Hospital."
6525,6526,BC101911009619,false,4586,SPI Preston Hyderabad Telangana,HYDERABAD,TELANGANA,"Preston Mall, No: 62, Hitech City Main Road, Lumbini Avenue, Gachibowli, Hyderabad, Telangana 500081",2360,SPI- Preston Hyderabad,"Preston Mall, No: 62, Hitech City Main Road, Lumbini Avenue, Gachibowli, Hyderabad, Telangana 500081"
6526,6527,BC101911009844,true,7201,Hyderabad Metro Gandhi Hospital,HYDERABAD,TELANGANA,"Hyderabad Metro Gandhi Hospital",4142,Hyderabad Metro,"Hyderabad Metro Rail Depot, Uppal Main Road, Uppal, Hyderabad - 500039"
6527,6528,BC101911009930,true,,,,,,,,
6528,6529,BC101911009716,false,2000,Indian Car Decors LB Nagar,HYDERABAD,TELANGANA,"No:43&54, opp. Sai Service True Value, L. B. Nagar, Hyderabad, Telangana 500074",643,Indian Car Decors,"No:43&54, opp. Sai Service True Value, beside 3M car care, L. B. Nagar, Hyderabad, Telangana"
6529,6530,BC101911008946,false,,,,,,,,
6530,6531,BC101911005719,false,2585,Sai Mobiles Amjikarai,CHENNAI,TAMIL NADU,"139 , Nelson Manickam Road , West Namasivayapuram Aminjikarai , Chennai-600029",1062,Sai Mobiles,"No 33, 85, Red Hills Rd, Valluvar Nagar, Villivakkam, Chennai, Tamil Nadu 600049"
6531,6532,BC101911008942,false,,,,,,,,
6532,6533,BC101911008941,true,,,,,,,,
6533,6534,BC101911009044,false,2573,Mufe Musicals Chrompet,CHENNAI,TAMIL NADU,"Railway station, No.160, GST ROAD, Between Anjappar and Chrompet, Chennai - Theni Hwy, Chromepet, Chennai, Tamil Nadu 600044",1055,Mufe Musicals,"No.160/189, GST Road, Chrompet, Chennai 44."
6534,6535,BC101911009869,false,2582,Sai Mobiles Villivakkam,CHENNAI,TAMIL NADU,"No 33, 85, Red Hills Rd, Valluvar Nagar, Villivakkam, Chennai, Tamil Nadu 600049",1062,Sai Mobiles,"No 33, 85, Red Hills Rd, Valluvar Nagar, Villivakkam, Chennai, Tamil Nadu 600049"
6535,6536,BC101911009636,true,4510,PVR Irrum Manzil Telangana,HYDERABAD,TELANGANA,"Level 5, Shop No.01, Hyderabad Next Galleria@Irrum Manzil, Survey No. TS.No.3/1, Ward No. 85, Block-E, Khairatabad, Hyderabad, Telangana 500082",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
6536,6537,BC101911005608,false,2668,Ruchi Curries Pragathi Nagar,HYDERABAD,TELANGANA,"Plot No 506, Pragathi Nagar-kukatpally, Hyderabad - 500072, Opposite Ashok Digital Studio",1116,Ruchi Curries,"plot no 4/2 beside andhra bank vivekanada nagar colony kukatpally"
6537,6538,BC101911005889,false,,,,,,,,
6538,6539,BC101911009758,true,,,,,,,,
6539,6540,BC101911005794,false,1971,Hotel Chaithraa Karayanchavadi,CHENNAI,TAMIL NADU,"NO 321, Trunk Rd, Karayanchavadi, Chennai, Tamil Nadu 600056",616,Hotel Chaithraa,"NO 321, Trunk Rd, Karayanchavadi, Chennai, Tamil Nadu 600056"
6540,6541,BC101911005793,false,,,,,,,,
6541,6542,BC101911009741,false,2591,Wheelz Auto Detailing Mudichur,CHENNAI,TAMIL NADU,"W359+QH Mudichur, Tamil Nadu",1177,Wheelz Auto Detailing,"Bharat Perol Pump Shai Nagar, opp. Mudichur, Mudichur, Tamil Nadu 600048"
6542,6543,BC101911010087,false,2660,Cake House Moula Ali,HYDERABAD,TELANGANA,"Shop No 3 LIG 131, Housing Bord Colony Mangapuram, Moula Ali, Hyderabad - 500040, Opposite More Super Markets",1113,Cake House,"Opp More Super Market Moula Ali Housing Board"
6543,6544,BC101911009743,false,2576,Bag plus Anna Nagar East,CHENNAI,TAMIL NADU,"F-38, 2nd Ave, Block F, Annanagar East, Chennai, Tamil Nadu 600102",1058,Bag plus,"F-38, 2nd Ave, Block F, Annanagar East, Chennai, Tamil Nadu 600102"
6544,6545,BC101911010112,false,1958,O2 Mobiles New Perungalathur,CHENNAI,TAMIL NADU,"No.17C, Kamarajar Nedunvhalai, New Perungalathur, Chennai, Tamil Nadu 600063",486,O2 Mobiles,"No.38, Mudichur road, Tambaram West, Ch-48"
6545,6546,BC101911010119,false,2657,MRCB Restaurant Kukatpally,HYDERABAD,TELANGANA,"Opp.JNTU, Hitech City Road, Kukatpally, Hyderabad",1111,MRCB Restaurant,"Opp.JNTU, Hitech City Road, Kukatpally, Hyderabad"
6546,6547,BC101911009750,false,2659,SVN Mobile Shoppee Sales & Services Moula Ali,HYDERABAD,TELANGANA,"P No: A1, Vasanth Vihar Colony H B Colony Moula Ali Opp Unani Hospital",1112,SVN Mobile Shoppee Sales & Services,"P No: A1, Vasanth Vihar Colony H B Colony Moula Ali Opp Unani Hospital"
6547,6548,BC101911010132,true,4510,PVR Irrum Manzil Telangana,HYDERABAD,TELANGANA,"Level 5, Shop No.01, Hyderabad Next Galleria@Irrum Manzil, Survey No. TS.No.3/1, Ward No. 85, Block-E, Khairatabad, Hyderabad, Telangana 500082",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
6548,6549,BC101911008711,true,4510,PVR Irrum Manzil Telangana,HYDERABAD,TELANGANA,"Level 5, Shop No.01, Hyderabad Next Galleria@Irrum Manzil, Survey No. TS.No.3/1, Ward No. 85, Block-E, Khairatabad, Hyderabad, Telangana 500082",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
6549,6550,BC101911008673,false,7199,Hyderabad Metro JNTU College,HYDERABAD,TELANGANA,"Hyderabad Metro JNTU College",4142,Hyderabad Metro,"Hyderabad Metro Rail Depot, Uppal Main Road, Uppal, Hyderabad - 500039"
6550,6551,BC101911010183,false,3592,Sudhal Agencies Fathenagar,HYDERABAD,TELANGANA,"# 10-5-115, Fathenagar, Fathe Nagar, Hyderabad - 500018, Opp Ramdev Modular Kitchen",1743,Sudhal Agencies,"10-5-115,Main Road Fathenagar, Hyderabad-500018"
6551,6552,BC101911008731,true,7148,Hyderabad Metro Khairatabad,HYDERABAD,TELANGANA,"L&T Metro Hyderabd Khairatabad",4142,Hyderabad Metro,"Hyderabad Metro Rail Depot, Uppal Main Road, Uppal, Hyderabad - 500039"
6552,6553,BC101911008725,true,4510,PVR Irrum Manzil Telangana,HYDERABAD,TELANGANA,"Level 5, Shop No.01, Hyderabad Next Galleria@Irrum Manzil, Survey No. TS.No.3/1, Ward No. 85, Block-E, Khairatabad, Hyderabad, Telangana 500082",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
6553,6554,BC101911008700,false,6534,Aanand Park family Saloon & Spa Ramapuram,CHENNAI,TAMIL NADU,"25PM+HG Chennai, Tamil Nadu",3807,Aanand Park family Saloon & Spa,"plot no.153, Senthil Innovative , Kamaraj Salai , Ramakrishna Nagar, Alwartirunagar, Chennai - 600087"
6554,6555,BC101911008654,false,3239,Bakers 9 Meerpet,HYDERABAD,TELANGANA,"H NO 41-31/8.  Sarvodaya Nagar Meerpet",1369,Bakers 9,"H-No. 2-20-6/9, Adarsh Nagar, Chilka Nagar, Uppal"
6555,6556,BC101911008663,true,7147,Hyderabad Metro Assembly,HYDERABAD,TELANGANA,"L&T Metro station Assembly Hyderabad",4142,Hyderabad Metro,"Hyderabad Metro Rail Depot, Uppal Main Road, Uppal, Hyderabad - 500039"
6556,6557,BC101911008755,false,7196,Hyderabad Metro Moosapet,HYDERABAD,TELANGANA,"Hyderabad Metro Moosapet",4142,Hyderabad Metro,"Hyderabad Metro Rail Depot, Uppal Main Road, Uppal, Hyderabad - 500039"
6557,6558,BC101911008717,false,,,,,,,,
6558,6559,BC101911009969,false,3301,Sri Sai Impulse Mobiles & Novelties Quthbullapur,HYDERABAD,TELANGANA,"Shop No : 2-104, Suraram X Roads, Quthbullapur, Hyderabad-500054",1438,Sri Sai Impulse Mobiles & Novelties,"Shop No : 11-100, Main Road/ Alwal Golnaka"
6559,6560,BC101911008728,true,7199,Hyderabad Metro JNTU College,HYDERABAD,TELANGANA,"Hyderabad Metro JNTU College",4142,Hyderabad Metro,"Hyderabad Metro Rail Depot, Uppal Main Road, Uppal, Hyderabad - 500039"
6560,6561,BC101911008918,false,3052,Optic Care Anna Nagar,CHENNAI,TAMIL NADU,"Anna Nagar Roundtana, 2nd Ave, Lapis lagoon, AA Block, W Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",1378,Optic Care,"AA -1 Roundtana, 2nd revenue, below penguin xerox, Anna Nagar, Chennai, Tamil Nadu 600040"
6561,6562,BC101911005798,false,3597,Shawarma House Paradise,HYDERABAD,TELANGANA,"Devki Chambers, Beggum Nayyar Rd, Sappu Bagh Apaprtment, Jogani, Ramgopalpet, Hyderabad, Telangana 500003, India",1746,Shawarma House,"Shop No : 06, Devki chamber. Opp to SBI, PG Road 7, Paradise Circle , Secunderabad"
6562,6563,BC101912010449,false,2579,Stylin Tree Unisex Salon Mogappair,CHENNAI,TAMIL NADU,"New no.83 Old no.397, Panner nagar, Moggapair , Thiruvalluvar road Chennai 600037, Chennai, Tamil Nadu 600037",1060,Stylin Tree Unisex Salon,"New no.83 Old no.397, Panner nagar, Moggapair , Thiruvalluvar road Chennai 600037, Chennai, Tamil Nadu 600037"
6563,6564,BC101911008768,false,,,,,,,,
6564,6565,BC101911008739,false,3573,SK Battery Works Ameerpet,HYDERABAD,TELANGANA,"Padma Plaza, Ameerpet Officers Colony, Punjagutta Officers Colony, Punjagutta, Hyderabad, Telangana 500016, India",1739,SK Battery Works,"# 6-3-84/K, Opp big bazar, to chicken market road, Opp Padma Plaza Ameerpet, Hyderabad-500016"
6565,6566,BC101911006772,true,4521,PVR Hyderabad Next Galleria Telangana,HYDERABAD,TELANGANA,"India",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
6566,6567,BC101911003179,false,,,,,,,,
6567,6568,BC101911010003,false,,,,,,,,
6568,6569,BC101911008753,false,4508,PVR Icon (L & T) Madhapur,HYDERABAD,TELANGANA,"4th Floor, Next Galleria Mall, Sy. No. 64, Hitech City, Madhapur, Jaihind Enclave, Serilingampally, Hyderabad, Telangana 500081",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
6569,6570,BC101911005697,true,4521,PVR Hyderabad Next Galleria Telangana,HYDERABAD,TELANGANA,"India",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
6570,6571,BC101911009118,false,4510,PVR Irrum Manzil Telangana,HYDERABAD,TELANGANA,"Level 5, Shop No.01, Hyderabad Next Galleria@Irrum Manzil, Survey No. TS.No.3/1, Ward No. 85, Block-E, Khairatabad, Hyderabad, Telangana 500082",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
6571,6572,BC101911006781,false,,,,,,,,
6572,6573,BC101911006784,false,,,,,,,,
6573,6574,BC101911006782,false,4508,PVR Icon (L & T) Madhapur,HYDERABAD,TELANGANA,"4th Floor, Next Galleria Mall, Sy. No. 64, Hitech City, Madhapur, Jaihind Enclave, Serilingampally, Hyderabad, Telangana 500081",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
6574,6575,BC101912010422,false,,,,,,,,
6575,6576,BC101911010019,true,4508,PVR Icon (L & T) Madhapur,HYDERABAD,TELANGANA,"4th Floor, Next Galleria Mall, Sy. No. 64, Hitech City, Madhapur, Jaihind Enclave, Serilingampally, Hyderabad, Telangana 500081",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
6576,6577,BC101911008759,false,1962,Fuel Clothing Anna Nagar West,CHENNAI,TAMIL NADU,"36, Park Rd, U R Nagar Extension, AP Block, B-Sector, Anna Nagar West Extension, Chennai, Tamil Nadu 600101",607,Fuel Clothing,"36, Park Rd, U R Nagar Extension, AP Block, B-Sector, Anna Nagar West Extension, Chennai, Tamil Nadu 600101"
6577,6578,BC101911009970,false,,,,,,,,
6578,6579,BC101912010453,false,,,,,,,,
6579,6580,BC101911008007,true,4508,PVR Icon (L & T) Madhapur,HYDERABAD,TELANGANA,"4th Floor, Next Galleria Mall, Sy. No. 64, Hitech City, Madhapur, Jaihind Enclave, Serilingampally, Hyderabad, Telangana 500081",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
